SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1 Putnam St,San Francisco,CA,94110,1790000,4,3.0,Bernal Heights,2180,972,1947,43,821,,Active,,,http://www.redfin.com/CA/San-Francisco/1-Putnam-St-94110/home/760914,San Francisco MLS,493023,N,Y,37.7396699,-122.4106069
MLS Listing,,Single Family Residential,212 Putnam St,San Francisco,CA,94110,1340000,3,2.0,Bernal Heights,1750,1750,1907,43,766,,Active,,,http://www.redfin.com/CA/San-Francisco/212-Putnam-St-94110/home/766519,San Francisco MLS,493022,N,Y,37.7366158,-122.4112096
MLS Listing,,Multi-Family (5+ Unit),566 Natoma St,SAN FRANCISCO,CA,94103,2098888,4,,SAN FRANCISCO,4263,1875,1911,44,492,,Active,,,http://www.redfin.com/CA/San-Francisco/566-Natoma-St-94103/home/1868184,MLSListings,ML81777044,N,Y,37.7791227,-122.4093621
MLS Listing,,Single Family Residential,70 Rockaway Ave,San Francisco,CA,94127,1995000,3,2.5,Forest Hill Extension,2325,2439,1941,44,858,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/70-Rockaway-Ave-94127/home/683565,San Francisco MLS,493003,N,Y,37.7437764,-122.4579363
MLS Listing,,Single Family Residential,145 Hazelwood Ave,San Francisco,CA,94112,2495000,5,4.0,Westwood Park,2530,3515,1922,44,986,10,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/145-Hazelwood-Ave-94112/home/1532821,San Francisco MLS,492921,N,Y,37.7309056,-122.4547518
MLS Listing,,Condo/Co-op,401 Harrison St Unit 20E,San Francisco,CA,94105,1995000,2,2.0,South Beach,1241,,2014,45,1608,1285,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-20E/home/144064213,San Francisco MLS,492996,N,Y,37.786063,-122.392176
MLS Listing,,Single Family Residential,2698 Pacific Ave,SAN FRANCISCO,CA,94115,26800000,8,6.0,SAN FRANCISCO,10734,8219,1906,46,2497,,Active,,,http://www.redfin.com/CA/San-Francisco/2698-Pacific-Ave-94115/home/567003,MLSListings,ML81776953,N,Y,37.7929645,-122.4394914
MLS Listing,,Single Family Residential,135 Alpha St,San Francisco,CA,94134,748888,2,1.0,Visitacion Valley,1110,2326,1962,47,675,,Active,,,http://www.redfin.com/CA/San-Francisco/135-Alpha-St-94134/home/1318628,San Francisco MLS,492744,N,Y,37.7141154,-122.4039637
MLS Listing,,Condo/Co-op,401 Harrison St Unit 28E,San Francisco,CA,94105,2588000,2,2.0,South Beach,1241,,2014,47,2085,1285,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-28E/home/108942711,San Francisco MLS,492914,N,Y,37.786063,-122.392176
MLS Listing,,Single Family Residential,1283 Portola Dr,San Francisco,CA,94127,2878000,4,3.5,St. Francis Wood,2498,4120,2007,47,1152,157,Active,,,http://www.redfin.com/CA/San-Francisco/1283-Portola-Dr-94127/home/21967436,San Francisco MLS,492973,N,Y,37.7398095,-122.4636859
MLS Listing,,Condo/Co-op,212 Summit Way,San Francisco,CA,94132,1365000,3,2.5,Stonestown,1839,,2015,48,742,256,Active,,,http://www.redfin.com/CA/San-Francisco/212-Summit-Way-94132/home/96851232,San Francisco MLS,492623,N,Y,37.7156331,-122.4768815
MLS Listing,,Multi-Family (2-4 Unit),4632 25th,San Francisco,CA,94114,2299999,2,2.0,Noe Valley,2926,2705,1947,48,786,,Active,,,http://www.redfin.com/CA/San-Francisco/4632-25th-St-94114/home/1785246,San Francisco MLS,492957,N,Y,37.7495024,-122.4410618
MLS Listing,,Condo/Co-op,588 Minna St #204,San Francisco,CA,94108,1236000,2,2.0,South of Market,981,,2020,48,1260,641,Active,,,http://www.redfin.com/CA/San-Francisco/588-Minna-St-94103/unit-204/home/170016716,San Francisco MLS,492951,N,Y,37.7790369,-122.4101047
MLS Listing,,Condo/Co-op,1731 Powell St #405,San Francisco,CA,94133,1600000,2,2.5,North Beach,1245,,2018,48,1285,836,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1731-Powell-St-94133/unit-405/home/160713527,San Francisco MLS,492944,N,Y,37.8006922,-122.4112871
MLS Listing,,Multi-Family (2-4 Unit),1490-1492 Revere Ave,San Francisco,CA,94124,1150000,6,,Bayview,4310,4991,1927,49,267,,Active,,,http://www.redfin.com/CA/San-Francisco/1490-Revere-Ave-94124/home/170012249,San Francisco MLS,492755,N,Y,37.7306733,-122.3878754
MLS Listing,,Multi-Family (2-4 Unit),72-74 Park St,San Francisco,CA,94110,1495000,4,2.0,Bernal Heights,2144,2500,1907,49,697,,Active,,,http://www.redfin.com/CA/San-Francisco/72-Park-St-94110/home/1472361,San Francisco MLS,492930,N,Y,37.7364656,-122.424956
MLS Listing,,Condo/Co-op,1277 Guerrero,San Francisco,CA,94110,1895000,2,2.0,Noe Valley,1650,,,49,1148,350,Active,,,http://www.redfin.com/CA/San-Francisco/1277-Guerrero-St-94110/home/82422207,San Francisco MLS,492929,N,Y,37.7507566,-122.4226176
MLS Listing,,Condo/Co-op,333 Bush St #4001,San Francisco,CA,94104,2699000,2,2.0,Financial District,,,1987,49,,1442,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/333-Bush-St-94104/unit-4001/home/1586690,San Francisco MLS,492546,N,Y,37.7905919,-122.4030568
MLS Listing,,Multi-Family (2-4 Unit),2047 15th St,San Francisco,CA,94114,2800000,8,4.0,Eureka Valley/Dolore,4788,2500,1905,50,585,,Active,,,http://www.redfin.com/CA/San-Francisco/2047-15th-St-94114/unit-2049/home/1369846,San Francisco MLS,492910,N,Y,37.7658473,-122.4297579
MLS Listing,,Multi-Family (2-4 Unit),786 17th Ave,SAN FRANCISCO,CA,94121,1760000,4,,SAN FRANCISCO,2950,2690,1920,50,597,,Active,,,http://www.redfin.com/CA/San-Francisco/786-17th-Ave-94121/home/622030,MLSListings,ML81776648,N,Y,37.7732583,-122.4753346
MLS Listing,,Condo/Co-op,2111 Hyde St #305,San Francisco,CA,94109,1999000,2,2.0,Russian Hill,,,1923,50,,855,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2111-Hyde-St-94109/unit-305/home/12399712,San Francisco MLS,492881,N,Y,37.8003663,-122.4196442
MLS Listing,,Condo/Co-op,280 Spear St Unit 9C,San Francisco,CA,94105,1645000,2,2.0,South Beach,1316,,2019,50,1250,1253,Active,January-23-2020 11:00 AM,January-23-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-9C/home/170002476,San Francisco MLS,492899,N,Y,37.7903739,-122.3913812
MLS Listing,,Multi-Family (2-4 Unit),644-646 25th Ave,San Francisco,CA,94121,2399000,6,4.0,Central Richmond,4151,3000,1988,51,578,,Active,,,http://www.redfin.com/CA/San-Francisco/644-25th-Ave-94121/home/1765211,San Francisco MLS,492889,N,Y,37.777322,-122.484205
MLS Listing,,Single Family Residential,2820 Scott St,San Francisco,CA,94123,27500000,7,11.0,Cow Hollow,16000,6875,1904,51,1719,,Active,,,http://www.redfin.com/CA/San-Francisco/2820-Scott-St-94123/home/17058345,San Francisco MLS,492886,N,Y,37.7958912,-122.4399559
MLS Listing,,Condo/Co-op,330 Berry St #226,San Francisco,CA,94158,479108,2,2.0,Mission Bay,885,,2009,51,541,553,Active,,,http://www.redfin.com/CA/San-Francisco/330-Berry-St-94158/unit-226/home/28939242,San Francisco MLS,492879,N,Y,37.7735276,-122.3967468
MLS Listing,,Condo/Co-op,1000 3rd St #303,San Francisco,CA,94158,1888000,2,2.0,Mission Bay,1234,,2018,51,1530,928,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-303/home/145279397,San Francisco MLS,492874,N,Y,37.7752125,-122.3902276
MLS Listing,,Single Family Residential,152 Elsie St,San Francisco,CA,94110,3100000,4,3.5,Bernal Heights,3025,1750,2014,51,1025,,Active,January-23-2020 05:30 PM,January-23-2020 06:30 PM,http://www.redfin.com/CA/San-Francisco/152-Elsie-St-94110/unit-V/home/21635350,San Francisco MLS,492443,N,Y,37.7420342,-122.4184218
MLS Listing,,Condo/Co-op,325 China Basin St #307,San Francisco,CA,94158,899000,1,1.0,Mission Bay,775,,2008,52,1160,839,Active,,,http://www.redfin.com/CA/San-Francisco/325-China-Basin-St-94158/unit-307/home/23424510,San Francisco MLS,492220,N,Y,37.771662,-122.3874533
MLS Listing,,Condo/Co-op,99 Rausch St #214,San Francisco,CA,94103,1247000,2,2.0,South of Market,1087,,,54,1147,806,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-214/home/169571572,San Francisco MLS,492839,N,Y,37.7761989,-122.4090638
MLS Listing,,Single Family Residential,869 Vermont St,SAN FRANCISCO,CA,94107,1248000,1,1.0,SAN FRANCISCO,652,2500,1907,54,1914,,Active,,,http://www.redfin.com/CA/San-Francisco/869-Vermont-St-94107/home/1993523,MLSListings,ML81776448,N,Y,37.7586875,-122.4035544
MLS Listing,,Multi-Family (5+ Unit),5617 Geary,San Francisco,CA,94121,1999999,4,,Central Richmond,2667,2666,1924,56,750,,Active,,,http://www.redfin.com/CA/San-Francisco/5617-Geary-Blvd-94121/home/168621825,San Francisco MLS,492829,N,Y,37.7800197,-122.4798271
MLS Listing,,Vacant Land,256 Bemis St,SAN FRANCISCO,CA,94131,995000,,,SAN FRANCISCO,,2100,,57,,,Active,,,http://www.redfin.com/CA/San-Francisco/256-Bemis-St-94131/home/110067187,MLSListings,ML81776373,N,Y,37.7362411,-122.4319767
MLS Listing,,Condo/Co-op,1545 Pine St #1204,San Francisco,CA,94109,1785000,2,2.0,Van Ness/Civic Center,1140,,2017,57,1566,1055,Active,,,http://www.redfin.com/CA/San-Francisco/1545-Pine-St-94109/unit-1204/home/169565995,San Francisco MLS,492799,N,Y,37.7893082,-122.4211982
MLS Listing,,Single Family Residential,1667 Silver Ave,SAN FRANCISCO,CA,94124,1200000,5,2.0,SAN FRANCISCO,1500,2770,1908,59,800,,Active,,,http://www.redfin.com/CA/San-Francisco/1667-Silver-Ave-94124/home/143463093,MLSListings,ML81776270,N,Y,37.733267,-122.404604
MLS Listing,,Single Family Residential,1173 Hollister Ave,San Francisco,CA,94124,449000,0,1.0,Bayview Heights,525,2495,1924,60,855,,Active,,,http://www.redfin.com/CA/San-Francisco/1173-Hollister-Ave-94124/home/741568,San Francisco MLS,492765,N,Y,37.7202709,-122.393935
MLS Listing,,Multi-Family (2-4 Unit),6323-6325 3rd St,San Francisco,CA,94124,1199000,,,Bayview Heights,2500,2840,1912,60,480,,Active,,,http://www.redfin.com/CA/San-Francisco/6323-3rd-St-94124/home/39910761,San Francisco MLS,492763,N,Y,37.7205078,-122.3963454
MLS Listing,,Multi-Family (2-4 Unit),1257-1261 Lombard St,San Francisco,CA,94109,2950000,6,4.0,Russian Hill,3428,3436,1900,60,861,,Active,,,http://www.redfin.com/CA/San-Francisco/1257-Lombard-St-94109/home/1747392,San Francisco MLS,492680,N,Y,37.8013618,-122.422183
MLS Listing,,Condo/Co-op,181 Fremont Unit 69B,San Francisco,CA,94105,15000000,2,2.5,Yerba Buena,3199,,2018,61,4689,3252,Active,,,http://www.redfin.com/CA/San-Francisco/181-Fremont-St-94105/unit-69B/home/144112398,San Francisco MLS,490128,N,Y,37.7898082,-122.3953565
MLS Listing,,Single Family Residential,145 25th Ave,San Francisco,CA,94121,4080000,3,3.5,Lake,3400,3120,1912,61,1200,,Active,,,http://www.redfin.com/CA/San-Francisco/145-25th-Ave-94121/home/1992186,San Francisco MLS,492714,N,Y,37.7867396,-122.4854539
MLS Listing,,Condo/Co-op,338 Main St Unit 16A,San Francisco,CA,94105,2095000,2,2.0,South Beach,1379,,2016,62,1519,1263,Active,,,http://www.redfin.com/CA/San-Francisco/338-Main-St-94105/unit-16A/home/109464888,San Francisco MLS,492728,N,Y,37.7888208,-122.3912963
MLS Listing,,Condo/Co-op,3535 Wawona St #315,San Francisco,CA,94116,1166100,2,2.0,Outer Parkside,1011,,2019,62,1153,550,Active,,,http://www.redfin.com/CA/San-Francisco/3535-Wawona-St-94116/unit-315/home/169913970,San Francisco MLS,492724,N,Y,37.7360903,-122.5046275
MLS Listing,,Condo/Co-op,3535 Wawona St #333,San Francisco,CA,94116,835363,1,1.0,Outer Parkside,758,,2019,62,1102,450,Active,,,http://www.redfin.com/CA/San-Francisco/3535-Wawona-St-94116/unit-333/home/169913775,San Francisco MLS,492723,N,Y,37.7360903,-122.5046275
MLS Listing,,Condo/Co-op,1177 California #1211,San Francisco,CA,94108,585000,0,1.0,Nob Hill,437,,1978,62,1339,939,Active,,,http://www.redfin.com/CA/San-Francisco/1177-California-St-94108/unit-1211/home/549043,San Francisco MLS,492691,N,Y,37.7910262,-122.4136476
MLS Listing,,Condo/Co-op,1000 3rd St #1305,San Francisco,CA,94158,1895000,2,2.0,Mission Bay,1218,,2018,63,1556,910,Active,,,http://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-1305/home/146055976,San Francisco MLS,492657,N,Y,37.7752125,-122.3902276
MLS Listing,,Condo/Co-op,401 Harrison St Unit 39F,San Francisco,CA,94105,1600000,1,1.0,South Beach,830,,2014,64,1928,1097,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-39F/home/144064316,San Francisco MLS,492669,N,Y,37.786063,-122.392176
MLS Listing,,Multi-Family (2-4 Unit),1760 Union St,San Francisco,CA,94123,3200000,6,4.0,San Francisco,3938,3711,1957,65,813,,Active,,,http://www.redfin.com/CA/San-Francisco/1760-Union-St-94123/home/989840,Bridge MLS,40889296,N,Y,37.7982257,-122.4283226
MLS Listing,,Single Family Residential,731 Noe St,SAN FRANCISCO,CA,94114,2500000,3,2.0,SAN FRANCISCO,1512,2993,1909,65,1653,,Active,,,http://www.redfin.com/CA/San-Francisco/731-Noe-St-94114/home/1165996,MLSListings,ML81775831,N,Y,37.7573415,-122.4321517
MLS Listing,,Multi-Family (5+ Unit),1748-1752 Fell St,San Francisco,CA,94117,2940500,7,,North Panhandle,4800,3436,1900,67,613,,Active,,,http://www.redfin.com/CA/San-Francisco/1748-Fell-St-94117/home/1118172,San Francisco MLS,492626,N,Y,37.7731702,-122.4468728
MLS Listing,,Townhouse,88 King St #115,San Francisco,CA,94107,1599000,2,2.5,South Beach,1492,,2000,68,1072,1127,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/88-King-St-94107/unit-115/home/1908129,San Francisco MLS,492622,N,Y,37.7806302,-122.3896249
MLS Listing,,Condo/Co-op,3590 20th St #505,San Francisco,CA,94110,2395000,3,3.0,Inner Mission,1839,,2015,68,1302,711,Active,,,http://www.redfin.com/CA/San-Francisco/3590-20th-St-94110/unit-505/home/102184789,San Francisco MLS,492514,N,Y,37.7587613,-122.4210024
MLS Listing,,Multi-Family (2-4 Unit),3316-3320 Scott St,San Francisco,CA,94123,5500000,6,6.0,Marina,3939,2495,1925,69,1396,,Active,,,http://www.redfin.com/CA/San-Francisco/3316-Scott-St-94123/home/1407960,San Francisco MLS,492545,N,Y,37.800558,-122.440957
MLS Listing,,Multi-Family (2-4 Unit),222-226 Hyde St,San Francisco,CA,94102,3000000,,,Tenderloin,4335,2188,1911,69,692,,Active,,,http://www.redfin.com/CA/San-Francisco/222-Hyde-St-94102/home/556157,San Francisco MLS,492544,N,Y,37.7829892,-122.4154933
MLS Listing,,Vacant Land,134 Porter St #150,San Francisco,CA,94110,1190000,,,Bernal Heights,,12250,,70,,,Active,,,http://www.redfin.com/CA/San-Francisco/134-Porter-St-94110/unit-150/home/169793644,San Francisco MLS,492510,N,Y,37.7335236,-122.4184596
MLS Listing,,Condo/Co-op,1645 Pacific Ave Unit 4D,San Francisco,CA,94109,2295000,2,2.0,Nob Hill,1402,,2014,70,1637,859,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1645-Pacific-Ave-94109/unit-4D/home/69371512,San Francisco MLS,492491,N,Y,37.794657,-122.422326
MLS Listing,,Condo/Co-op,338 Main St Unit 14C,San Francisco,CA,94105,2800000,2,2.0,South Beach,1403,,2016,70,1996,1216,Active,,,http://www.redfin.com/CA/San-Francisco/338-Main-St-94105/unit-14C/home/109315426,San Francisco MLS,492534,N,Y,37.7888208,-122.3912963
MLS Listing,,Condo/Co-op,950 Tennessee St #110,San Francisco,CA,94107,1430000,2,2.0,Central Waterfront,1160,,2020,70,1233,676,Active,,,http://www.redfin.com/CA/San-Francisco/950-Tennessee-St-94107/unit-110/home/169791672,San Francisco MLS,492526,N,Y,37.7596747,-122.3898245
MLS Listing,,Multi-Family (2-4 Unit),3979-3981 24th St,San Francisco,CA,94114,3950000,2,3.0,Noe Valley,6000,2850,1904,70,658,,Active,,,http://www.redfin.com/CA/San-Francisco/3979-24th-St-94114/home/1663909,San Francisco MLS,492532,N,Y,37.751216,-122.431311
MLS Listing,,Multi-Family (2-4 Unit),1325 1327 California St,San Francisco,CA,94109,2495000,1,2.5,San Francisco County,2300,1477,1900,71,1085,,Active,,,http://www.redfin.com/CA/San-Francisco/1327-California-St-94109/home/169782721,BAREIS,21928700,N,Y,37.7909238,-122.4162537
MLS Listing,,Condo/Co-op,333 Bush St #4206,San Francisco,CA,94104,2399000,2,2.0,Financial District,1798,,1987,71,1334,1522,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/333-Bush-St-94104/unit-4206/home/551917,San Francisco MLS,490998,N,Y,37.7905919,-122.4030568
MLS Listing,,Single Family Residential,438 29th St,San Francisco,CA,94131,4388888,4,3.5,Noe Valley,3766,2848,1900,73,1165,,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/438-29th-St-94131/home/1363562,San Francisco MLS,492252,N,Y,37.743754,-122.4298
MLS Listing,,Condo/Co-op,101 Lombard St #28,San Francisco,CA,94111,929000,1,1.0,North Waterfront,864,,1983,74,1075,748,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/101-Lombard-St-94111/unit-28/home/540090,San Francisco MLS,492314,N,Y,37.8034687,-122.4040783
MLS Listing,,Condo/Co-op,2220 California St,San Francisco,CA,94115,3589000,4,4.0,Pacific Heights,3350,,1907,75,1071,567,Active,,,http://www.redfin.com/CA/San-Francisco/2220-California-St-94115/home/1755241,San Francisco MLS,492429,N,Y,37.789566,-122.431033
MLS Listing,,Condo/Co-op,466 Vallejo St,San Francisco,CA,94133,3900000,4,3.5,Telegraph Hill,2766,,1900,75,1410,1306,Active,January-25-2020 11:00 AM,January-25-2020 01:00 PM,http://www.redfin.com/CA/San-Francisco/466-Vallejo-St-94133/home/866710,San Francisco MLS,491778,N,Y,37.799369,-122.40522
MLS Listing,,Townhouse,1812 Pacific Ave,San Francisco,CA,94109,2345000,3,2.5,Pacific Heights,,,2009,75,,360,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1812-Pacific-Ave-94109/home/21506813,San Francisco MLS,492297,N,Y,37.7948128,-122.4256762
MLS Listing,,Condo/Co-op,333 Beale St Unit 8I,San Francisco,CA,94105,1399000,1,2.0,South Beach,988,,2015,75,1416,1150,Active,,,http://www.redfin.com/CA/San-Francisco/333-Beale-St-94105/unit-8I/home/109684889,San Francisco MLS,492403,N,Y,37.7884937,-122.3918797
MLS Listing,,Multi-Family (2-4 Unit),15-17 States St,San Francisco,CA,94114,2488000,4,2.0,San Francisco,2420,2604,1957,75,1028,,Active,,,http://www.redfin.com/CA/San-Francisco/15-States-St-94114/home/1316299,Bridge MLS,40888421,N,Y,37.7632211,-122.4357662
MLS Listing,,Multi-Family (5+ Unit),2799 Sacramento St,San Francisco,CA,94115,7750000,15,,Pacific Heights,13800,4220,1900,76,562,,Active,,,http://www.redfin.com/CA/San-Francisco/2799-Sacramento-St-94115/home/114081148,San Francisco MLS,492342,N,Y,37.7890936,-122.4387487
MLS Listing,,Single Family Residential,615 Missouri St,San Francisco,CA,94107,3395000,3,2.0,Potrero Hill,1990,1873,1925,76,1706,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/615-Missouri-St-94107/home/1131874,San Francisco MLS,492129,N,Y,37.7585564,-122.3959208
MLS Listing,,Condo/Co-op,1568 Union St #101,San Francisco,CA,94123,1495000,2,2.0,Cow Hollow,,,1994,77,,674,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1568-Union-St-94123/unit-101/home/2012599,San Francisco MLS,492319,N,Y,37.798654,-122.4252189
MLS Listing,,Multi-Family (5+ Unit),570-580 Bush St,San Francisco,CA,94108,6500000,5,,Financial District,5685,2567,1992,77,1143,,Active,,,http://www.redfin.com/CA/San-Francisco/570-Bush-St-94108/home/21857765,San Francisco MLS,492308,N,Y,37.7905663,-122.4067249
MLS Listing,,Vacant Land,462 Prentiss St,San Francisco,CA,94110,1450000,,,Bernal Heights,,1750,,77,,,Active,,,http://www.redfin.com/CA/San-Francisco/462-Prentiss-St-94110/home/23470015,San Francisco MLS,492253,N,Y,37.7374719,-122.4123897
MLS Listing,,Condo/Co-op,1840 Washington St #702,San Francisco,CA,94109,1649000,2,2.0,Pacific Heights,985,,2012,77,1674,565,Active,,,http://www.redfin.com/CA/San-Francisco/1840-Washington-St-94109/unit-702/home/45438583,San Francisco MLS,492307,N,Y,37.7932123,-122.4237457
MLS Listing,,Single Family Residential,2006 24th Ave,San Francisco,CA,94116,1099000,3,1.0,Parkside,977,1437,1943,78,1125,,Active,,,http://www.redfin.com/CA/San-Francisco/2006-24th-Ave-94116/home/649154,San Francisco MLS,492210,N,Y,37.7500824,-122.4813637
MLS Listing,,Condo/Co-op,388 Faxon Ave #8,San Francisco,CA,94112,899888,2,2.0,San Francisco,1263,,1985,79,713,320,Active,,,http://www.redfin.com/CA/San-Francisco/388-Faxon-Ave-94112/unit-8/home/1017746,Bridge MLS,40888037,N,Y,37.7213762,-122.4597121
