SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1200 Brickyard Way #306,Richmond,CA,94801,649000,2,2.0,Brickyard Landng,1369,,1985,98,474,645,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Richmond/1200-Brickyard-Way-94801/unit-306/home/1112342,Bridge MLS,40886130,N,Y,37.9127654,-122.3798121
MLS Listing,,Single Family Residential,566 4Th St,Richmond,CA,94801,389000,2,1.0,Central Richmond,674,5400,1942,101,577,,Active,,,http://www.redfin.com/CA/Richmond/566-4th-St-94801/home/1702644,Bridge MLS,40885786,N,Y,37.9397601,-122.3654028
MLS Listing,,Multi-Family (2-4 Unit),147 S 12th St,Richmond,CA,94804,499000,2,2.0,Richmond,1160,5885,1956,105,430,,Active,,,http://www.redfin.com/CA/Richmond/147-S-12th-St-94804/unit-151/home/1533255,Bridge MLS,40885247,N,Y,37.929835,-122.358322
MLS Listing,,Single Family Residential,4344 Overend Ave,Richmond,CA,94804,494500,3,2.0,South Richmond,1363,5000,1963,107,363,,Active,,,http://www.redfin.com/CA/Richmond/4344-Overend-Ave-94804/home/1881353,Bridge MLS,40884993,N,Y,37.9260938,-122.3283113
MLS Listing,,Single Family Residential,,El Sobrante,CA,94803,1650000,3,3.0,El Sobrante City,1925,41818,1992,111,857,,Active,,,http://www.redfin.com/CA/El-Sobrante/Undisclosed-address-94803/home/1124189,Bridge MLS,40884538,N,Y,37.9637835,-122.2946066
MLS Listing,,Vacant Land,5809 N Arlington Blvd,San Pablo,CA,94806,225000,,,San Pablo,,6080,,113,,,Active,,,http://www.redfin.com/CA/San-Pablo/5809-N-Arlington-Blvd-94806/home/23388994,Bridge MLS,40884344,N,Y,37.954997,-122.322457
MLS Listing,,Single Family Residential,619 2nd St,Richmond,CA,94801,540000,4,2.0,North Richmond,1657,3800,1908,117,326,,Active,,,http://www.redfin.com/CA/Richmond/619-2nd-St-94801/home/1891850,Bridge MLS,40883966,N,Y,37.9407589,-122.3678043
MLS Listing,,Single Family Residential,2108 Costa Ave,Richmond,CA,94806-4879,429000,3,2.0,Richmond,1144,5000,1994,121,375,,Active,,,http://www.redfin.com/CA/Richmond/2108-Costa-Ave-94806/home/1177621,Bridge MLS,40883330,N,Y,37.9501298,-122.3490337
MLS Listing,,Condo/Co-op,5 Waterline Pl,Point Richmond,CA,94801,896331,2,2.5,Point Richmond,2076,,2019,133,432,500,Active,,,http://www.redfin.com/CA/Richmond/5-Waterline-Pl-94801/home/168985421,Bridge MLS,40881724,N,Y,37.9090209,-122.3746598
MLS Listing,,Condo/Co-op,1532 Chanslor Ave Unit Q,Richmond,CA,94801,297000,2,1.0,Richmond,816,,1981,140,364,277,Active,,,http://www.redfin.com/CA/Richmond/1532-Chanslor-Ave-94801/unit-Q/home/816790,Bridge MLS,40880642,N,Y,37.9322182,-122.3545457
MLS Listing,,Condo/Co-op,146 W Bissell Ave,Richmond,CA,94801,178888,2,1.5,Atchison Village,781,781,1942,144,229,391,Active,,,http://www.redfin.com/CA/Richmond/146-W-Bissell-Ave-94801/home/762160,Bridge MLS,40880287,N,Y,37.9333926,-122.3708586
MLS Listing,,Single Family Residential,400 Golden Gate Ave,Richmond,CA,94801,995000,3,2.5,Contra Costa,1670,5001,1979,145,596,,Active,,,http://www.redfin.com/CA/Richmond/400-Golden-Gate-Ave-94801/home/1804262,BAREIS,21922781,N,Y,37.9272447,-122.3894041
MLS Listing,,Vacant Land,S 26Th St,Richmond,CA,94804,139000,,,Richmond,,2500,,151,,,Active,,,http://www.redfin.com/CA/Richmond/S-26th-St-94804/home/23426520,Bridge MLS,40879615,N,Y,37.925908,-122.344402
MLS Listing,,Vacant Land,S 43rd St,Richmond,CA,94804,135000,,,Richmond,,2500,,162,,,Active,,,http://www.redfin.com/CA/Richmond/S-43rd-St-94804/home/23362287,Bridge MLS,40878077,N,Y,37.920921,-122.329595
MLS Listing,,Condo/Co-op,238 Marina Lakes Dr,Richmond,CA,94804,419000,2,1.0,Marina Bay,847,2124,1992,168,495,450,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Richmond/238-Marina-Lakes-Dr-94804/home/12122175,Bridge MLS,40877468,N,Y,37.9121222,-122.3426416
MLS Listing,,Multi-Family (2-4 Unit),495 Key Blvd,Richmond,CA,94805,615000,2,2.0,Richmond,1764,5000,1939,169,349,,Active,,,http://www.redfin.com/CA/Richmond/495-Key-Blvd-94805/home/1518547,Bridge MLS,40877276,N,Y,37.935539,-122.32335
MLS Listing,,Vacant Land,521 Market Ave,Richmond,CA,94801,150000,,,Richmond,,5000,,173,,,Active,,,http://www.redfin.com/CA/Richmond/521-Market-Ave-94801/home/108286572,Bridge MLS,40876904,N,Y,37.95891,-122.363506
MLS Listing,,Vacant Land,E Scenic,Richmond,CA,94801,199000,,,Richmond,,13908,,174,,,Active,,,http://www.redfin.com/CA/Richmond/E-Scenic-Ave-94801/home/23106607,Bridge MLS,40876780,N,Y,37.921939,-122.382435
MLS Listing,,Condo/Co-op,5812 El Dorado St #6,El Cerrito,CA,94530,830855,3,3.0,El Cerrito,1347,1347,2018,195,617,249,Active,,,http://www.redfin.com/CA/El-Cerrito/5812-El-Dorado-St-94530/unit-6/home/167227017,Bridge MLS,40873737,N,Y,37.902789,-122.306832
MLS Listing,,Single Family Residential,762 7th St,Richmond,CA,94801,359950,3,2.0,Richmond,1050,2700,1917,204,343,,Active,,,http://www.redfin.com/CA/Richmond/762-7th-St-94801/home/1284755,Bridge MLS,40872670,N,Y,37.9437932,-122.3624037
